id,title,primary_area,venue,decision,decision_bucket,accepted_label,review_rating_avg,review_confidence_avg,review_count,author_count,keyword_count,title_chars,abstract_chars,has_code_link,md_present,md_line_count,md_figures,md_tables,md_math_blocks,md_has_broken_table_token,md_path
2zjH76SmiF,ReCon: Region-Controllable Data Augmentation with Rectification and Alignment for Object Detection,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,1,98,1330,0,0,,,,,,
0vJJdEiXOb,Reconstruction and Secrecy under Approximate Distance Queries,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,2,5,61,1317,0,0,,,,,,
bNTezDPlFH,Rectified Point Flow: Generic Point Cloud Pose Estimation,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,4,57,988,0,0,,,,,,
0SYkQ50imt,Refinement Methods for Distributed Distribution Estimation under $\ell^p$-Losses,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,5,80,1031,0,1,1493,1,8,0,0,pdf2md/markdown_output/0SYkQ50imt__Refinement Methods for Distributed Distribution Estimation under _ell_p_-Losses/0SYkQ50imt__Refinement Methods for Distributed Distribution Estimation under _ell_p_-Losses.md
McPNQEDEZE,Regret Bounds for Adversarial Contextual Bandits with General Function Approximation and Delayed Feedback,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,5,105,1568,0,0,,,,,,
TjQP5hc3WC,Regularized least squares learning with heavy-tailed noise is minimax optimal,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,3,77,764,0,0,,,,,,
0jvnfH0WYV,Reinforcement Learning for Out-of-Distribution Reasoning in LLMs: An Empirical Study on Diagnosis-Related Group Coding,machine_learning_for_sciences,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,3,118,1419,0,0,,,,,,
DYuPwwDy9n,Reinforcement Learning with Imperfect Transition Predictions: A Bellman-Jensen Approach,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,5,87,1503,0,0,,,,,,
QwXpn5IPKk,"RepLDM: Reprogramming Pretrained Latent Diffusion Models for High-Quality, High-Efficiency, High-Resolution Image Generation",deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,4,124,1474,1,0,,,,,,
qYDBgSeAlU,Replicable Distribution Testing,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,2,31,801,0,0,,,,,,
fZsd3KLMje,Repo2Run: Automated Building Executable Environment for Code Repository at Scale,infrastructure,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,3,80,1265,1,0,,,,,,
aSfBbhUJAa,RepoMaster: Autonomous Exploration and Understanding of GitHub Repositories for  Complex Task Solving,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,11,4,101,1778,1,0,,,,,,
imO353Gyrl,Repurposing Marigold for Zero-Shot Metric Depth Estimation via Defocus Blur Cues,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,5,80,988,0,0,,,,,,
T0CiI4gDFB,ReSim: Reliable World Simulation for Autonomous Driving,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,10,2,55,1432,0,0,,,,,,
cECo8tetzF,Restoring Pruned Large Language Models via Lost Component Compensation,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,3,70,1491,0,0,,,,,,
BKYFAutCDZ,Rethinking Entropy in Test-Time Adaptation: The Missing Piece from Energy Duality,optimization,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,3,81,1459,0,0,,,,,,
oLyfML1Qze,Return of ChebNet: Understanding and Improving an Overlooked GNN on Long Range Tasks,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,9,1,84,1421,0,0,,,,,,
heY0zzGvYm,Reverse Engineering Human Preferences with Reinforcement Learning,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,5,65,1484,0,0,,,,,,
wvcYIEaD5X,Revisiting Generative Infrared and Visible Image Fusion Based on Human Cognitive Laws,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,5,85,1763,0,0,,,,,,
dZ94ZS410X,RF-Agent: Automated Reward Function Design via Language Agent Tree Search,reinforcement_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,5,73,1183,0,0,,,,,,
0fZoqVoc0o,RGB-Only Supervised Camera Parameter Optimization in Dynamic Scenes,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,2,67,1644,0,0,,,,,,
mf0p4PO7ko,Ridge Boosting is Both Robust and Efficient,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,3,43,1227,0,0,,,,,,
0RF80tUWuv,RidgeLoRA: Matrix Ridge Enhanced Low-Rank Adaptation of Large Language Models,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,3,77,997,0,1,984,2,198,0,1,pdf2md/markdown_output/0RF80tUWuv__RidgeLoRA_ Matrix Ridge Enhanced Low-Rank Adaptation of Large Language Models/0RF80tUWuv__RidgeLoRA_ Matrix Ridge Enhanced Low-Rank Adaptation of Large Language Models.md
vEFPm6gw2s,Rig3R: Rig-Aware Conditioning and Discovery for 3D Reconstruction,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,3,65,1522,0,0,,,,,,
k8Mim6RI5O,Right Question is Already Half the Answer: Fully Unsupervised LLM Reasoning Incentivization,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,3,91,992,1,0,,,,,,
wbZCBBrq3W,RoboScape: Physics-informed Embodied World Model,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,3,48,1412,1,0,,,,,,
vATe64ktAo,Robust Graph Condensation via Classification Complexity Mitigation,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,2,66,1364,0,0,,,,,,
ZrCQGVpQrl,Robust learning of halfspaces under log-concave marginals,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,2,3,57,1684,0,0,,,,,,
jPaM3AiFLq,Robust Neural Rendering in the Wild with Asymmetric Dual 3D Gaussian Splatting,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,1,78,1583,0,0,,,,,,
rOR5IZcwJx,Robust SuperAlignment: Weak-to-Strong Robustness Generalization for Vision-Language Models,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,4,90,1484,0,0,,,,,,
U7RZ9cC73S,RobustMerge: Parameter-Efficient Model Merging for MLLMs with Direction Robustness,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,6,82,1450,0,0,,,,,,
VRwcEVRcC9,ROGR: Relightable 3D Objects using Generative Relighting,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,1,56,1033,0,0,,,,,,
QFuuxfmqb5,ROOT: Rethinking Offline Optimization as Distributional Translation via Probabilistic Bridge,other,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,3,92,1392,1,0,,,,,,
dt940loCBT,SafeVLA: Towards Safety Alignment of Vision-Language-Action Model via Constrained Learning,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,3,90,1361,0,0,,,,,,
JbJVWljk7r,SageAttention3: Microscaling FP4 Attention for Inference and An Exploration of 8-Bit Training,infrastructure,NeurIPS 2025 spotlight,,spotlight,1,,,0,9,4,93,1186,1,0,,,,,,
gaHjGx1cMh,Sample-Adaptivity Tradeoff in On-Demand Sampling,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,3,48,1089,0,0,,,,,,
BcKYVmh3yH,Sampling-Efficient Test-Time Scaling: Self-Estimating the Best-of-N Sampling in Early Decoding,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,5,94,1386,0,0,,,,,,
o8r3gOFTQo,SANSA: Unleashing the Hidden Semantics in SAM2 for Few-Shot Segmentation,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,3,72,1283,1,0,,,,,,
Sct4sajCi6,SATURN: SAT-based Reinforcement Learning to Unleash LLMs Reasoning,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,4,66,1911,0,0,,,,,,
oysfr9yqUI,Scalable Cross-View Sample Alignment for Multi-View Clustering with View Structure Similarity,general_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,1,93,1405,0,0,,,,,,
CRyOyiVvvJ,Scalable Fingerprinting of Large Language Models,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,4,48,1131,0,0,,,,,,
4YKlo58RcQ,Scaling and context steer LLMs along the same computational path as the human brain,neuroscience_and_cognitive_science,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,8,83,1107,0,0,,,,,,
hZt0daVIZi,Scaling can lead to compositional generalization,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,5,48,1227,0,0,,,,,,
u1j6RqH8nM,Scaling Laws For Scalable Oversight,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,3,35,1642,0,0,,,,,,
yvGL2HP7pU,Scaling Unlocks Broader Generation and Deeper Functional Understanding of Proteins,machine_learning_for_sciences,NeurIPS 2025 spotlight,,spotlight,1,,,0,10,9,82,1304,0,0,,,,,,
S3GhJooWIC,Scaling up Test-Time Compute with Latent Reasoning: A Recurrent Depth Approach,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,9,6,78,977,0,0,,,,,,
yFasd68NyI,SceneDesigner: Controllable Multi-Object Image Generation with 9-DoF Pose Manipulation,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,3,86,1810,0,0,,,,,,
26kUrQm4zw,Scent of Knowledge: Optimizing Search-Enhanced Reasoning with Information Foraging,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,2,3,82,1482,0,0,,,,,,
tI04KmK27S,scMRDR: A scalable and flexible framework for unpaired single-cell multi-omics data integration,machine_learning_for_sciences,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,8,95,1357,0,0,,,,,,
CsXKGIqZtr,Searching Latent Program Spaces,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,2,4,31,1474,0,0,,,,,,
PWdWmw9wh0,"Seeing Sound, Hearing Sight: Uncovering Modality Bias and Conflict of AI models in Sound Localization",neuroscience_and_cognitive_science,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,6,101,2481,1,0,,,,,,
DI2AAFnLrc,SegMASt3R: Geometry Grounded Segment Matching,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,3,45,1072,0,0,,,,,,
BoYGLpNXZd,Selective Omniprediction and Fair Abstention,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,2,5,44,1602,0,0,,,,,,
mSiN7i0BYH,Self Forcing: Bridging the Train-Test Gap in Autoregressive Video Diffusion,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,4,75,1286,0,0,,,,,,
5iHDGJFf49,Self-Assembling Graph Perceptrons,neuroscience_and_cognitive_science,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,2,33,1183,0,0,,,,,,
hJJnwcvE2M,Self-Perturbed Anomaly-Aware Graph Dynamics for Multivariate Time-Series Anomaly Detection,general_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,4,90,1431,0,0,,,,,,
fGuTN7huo5,Self-Supervised Learning of Motion Concepts by Optimizing Counterfactuals,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,9,4,73,1381,0,0,,,,,,
QBnfYm6Naa,Set Smoothness Unlocks Clarke Hyper-stationarity in Bilevel Optimization,optimization,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,1,72,1486,0,0,,,,,,
z2SGaPIhLT,SGCD: Stain-Guided CycleDiffusion for Unsupervised Domain Adaptation of Histopathology Image Classification,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,3,107,1243,0,0,,,,,,
Vj56Z9yNCr,Shallow Diffuse: Robust and Invisible Watermarking through Low-Dim Subspaces in Diffusion Models,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,5,96,1102,0,0,,,,,,
wab4BEAUt6,SHAP values via sparse Fourier representation,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,4,45,874,0,0,,,,,,
muWdWcMvpW,ShapeLLM-Omni: A Native Multimodal LLM for 3D Generation and Understanding,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,5,74,1255,0,0,,,,,,
b7waOsMnq8,Sharp Gaussian approximations for Decentralized Federated Learning,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,4,66,855,0,0,,,,,,
ZvqbNFWQkh,Sharper Convergence Rates for Nonconvex Optimisation via Reduction Mappings,optimization,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,9,75,1046,0,0,,,,,,
3IXdXBpuLn,SHF: Symmetrical Hierarchical Forest with Pretrained Vision Transformer Encoder for High-Resolution Medical Segmentation,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,9,1,120,1691,0,0,,,,,,
loVvFhfsDf,Shift Before You Learn: Enabling Low-Rank Representations in Reinforcement Learning,reinforcement_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,4,83,1687,0,0,,,,,,
TYroQXu6X0,Shortcut Features as Top Eigenfunctions of NTK: A Linear Neural Network Case and More,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,2,85,1199,0,0,,,,,,
sAFottNlra,Signal and Noise: A Framework for Reducing Uncertainty in Language Model Evaluation,evaluation,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,3,83,1726,0,0,,,,,,
Ib4ZXPXpss,Simultaneous Swap Regret Minimization via KL-Calibration,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,3,56,2070,0,0,,,,,,
FxCy8TvQHO,SimWorld: An Open-ended Simulator for Agents in Physical and Social Worlds,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,16,4,74,1776,0,0,,,,,,
GtImvTta8x,SIU3R: Simultaneous Scene Understanding and 3D Reconstruction Beyond Feature Alignment,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,5,86,1282,0,0,,,,,,
AUs0rScwK0,Sketched Gaussian Mechanism for Private Federated Learning,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,5,58,1810,0,0,,,,,,
0BVrpXMr5Y,SmallKV: Small Model Assisted Compensation of KV Cache Compression for Efficient LLM Inference,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,2,94,1424,0,1,844,8,52,0,1,pdf2md/markdown_output/0BVrpXMr5Y__SmallKV_ Small Model Assisted Compensation of KV Cache Compression for Efficient LLM Inference/0BVrpXMr5Y__SmallKV_ Small Model Assisted Compensation of KV Cache Compression for Efficient LLM Inference.md
kmv7yg6QXv,SoFar: Language-Grounded Orientation Bridges Spatial Reasoning and Object Manipulation,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,18,1,86,1053,0,0,,,,,,
5xdbWUdM87,"Solving Neural Min-Max Games: The Role of Architecture, Initialization & Dynamics",theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,2,4,81,1245,0,0,,,,,,
s3WyfnHw6B,Some Optimizers are More Equal: Understanding the Role of Optimizers in Group Fairness,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,3,86,1568,1,0,,,,,,
Gibq7Wa7Bq,SORTeD Rashomon Sets of Sparse Decision Trees: Anytime Enumeration,general_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,3,66,1240,0,0,,,,,,
PHu9xJeAum,SoTA with Less: MCTS-Guided Sample Selection for Data-Efficient Visual Reasoning Self-Improvement,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,9,1,97,1895,0,0,,,,,,
WPU17d1l7R,Sparse VideoGen2: Accelerate Video Generation with  Sparse Attention via Semantic-Aware Permutation,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,14,2,99,1608,1,0,,,,,,
cvJvk6oYfC,SparseMVC: Probing Cross-view Sparsity Variations for Multi-view Clustering,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,4,75,1512,1,0,,,,,,
SBYCu5uJJf,Spatial Understanding from Videos: Structured Prompts Meet Simulation Data,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,3,74,1051,0,0,,,,,,
RnXS7aK4rK,Spatial-MLLM: Boosting MLLM Capabilities in Visual-based Spatial Intelligence,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,3,77,1659,0,0,,,,,,
4QVLKwgg3S,SpecEdge: Scalable Edge-Assisted Serving Framework for Interactive LLMs,infrastructure,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,4,71,931,1,0,,,,,,
2sG4ebgqBd,SpecMER: Fast Protein Generation with K-mer Guided Speculative Decoding,machine_learning_for_sciences,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,6,71,1249,0,0,,,,,,
2CeGVUpOd7,Spectral Estimation with Free Decompression,probabilistic_methods,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,3,43,1709,0,0,,,,,,
3dnG7LcKxT,Spectral Graph Neural Networks are Incomplete on Graphs with a Simple Spectrum,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,7,78,1276,0,0,,,,,,
aqpHTPC63N,Spend Wisely: Maximizing Post-Training Gains in Iterative Synthetic Data Bootstrapping,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,5,86,1025,0,0,,,,,,
plpAecfkf4,SQS: Enhancing Sparse Perception Models via Query-based Splatting in Autonomous Driving,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,4,87,1269,0,0,,,,,,
Vqj65VeDOu,Stable Gradients for Stable Learning at Scale in Deep Reinforcement Learning,reinforcement_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,4,76,938,0,0,,,,,,
HhCl2BIHfk,Stable Minima of ReLU Neural Networks Suffer from the Curse of Dimensionality: The Neural Shattering Phenomenon,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,6,111,1525,0,0,,,,,,
I9F53Qlwur,Stable Part Diffusion 4D: Multi-View RGB and Kinematic Parts Video Generation,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,1,77,1626,0,0,,,,,,
3YguS2rxdk,STARFlow: Scaling Latent Normalizing Flows for High-resolution Image Synthesis,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,10,4,78,1526,1,0,,,,,,
55Lv1unlUL,StelLA: Subspace Learning in Low-rank Adaptation using Stiefel Manifold,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,3,71,1286,1,0,,,,,,
AghtKxDf7f,STITCH-OPE: Trajectory Stitching with Guided Diffusion for Off-Policy Evaluation,reinforcement_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,3,80,1477,0,0,,,,,,
fGfl6dqQVf,Stochastic Optimization in Semi-Discrete Optimal Transport: Convergence Analysis and Minimax Rate,optimization,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,4,97,1168,0,0,,,,,,
Quvnn2o17a,Stochastic Process Learning via Operator Flow Matching,machine_learning_for_sciences,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,5,54,539,0,0,,,,,,
W8xcKoJcrl,Strategic Costs of Perceived Bias in Fair Selection,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,9,51,1630,0,0,,,,,,
px1OlCcqkj,Strategic Hypothesis Testing,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,1,28,1127,0,0,,,,,,
9loSPaBwGO,StreamForest: Efficient Online Video Understanding with Persistent Event Memory,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,12,2,79,1826,0,0,,,,,,
p3HBEtNDRY,Streaming Attention Approximation via Discrepancy Theory,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,5,56,845,0,0,,,,,,
HKDyRDzy1E,Structured Linear CDEs: Maximally Expressive and Parallel-in-Time Sequence Models,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,7,81,1105,0,0,,,,,,
RDbuSCWhad,Structured Sparse Transition Matrices to Enable State Tracking in State-Space Models,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,6,84,1710,1,0,,,,,,
uwL0vbeEVn,SuffixDecoding: Extreme Speculative Decoding for Emerging AI Applications,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,5,73,1400,0,0,,,,,,
huZzy5w2Js,SViMo: Synchronized Diffusion for Video and Motion Generation in Hand-object Interaction Scenarios,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,4,98,1594,0,0,,,,,,
jvObbvshjE,T-REGS: Minimum Spanning Tree Regularization for Self-Supervised Learning,general_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,5,73,947,0,0,,,,,,
PtGMadeONU,Taccel: Scaling Up Vision-based Tactile Robotics via High-performance GPU Simulation,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,9,3,84,1403,0,0,,,,,,
ThgoX1dMeM,Tackling Biased Evaluators in Dueling Bandits,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,1,45,1516,0,0,,,,,,
fxERuSBpfQ,Talk2Event: Grounded Understanding of Dynamic Scenes from Event Cameras,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,9,2,71,1172,0,0,,,,,,
EjkvtZwRoA,Temperature is All You Need for Generalization in Langevin Dynamics and other Markov Processes,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,3,94,1273,0,0,,,,,,
ECTxVRFhUa,Tensor Product Attention Is All You Need,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,2,40,1382,1,0,,,,,,
EyFrTjaYU3,TGA: True-to-Geometry Avatar Dynamic Reconstruction,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,3,51,1422,0,0,,,,,,
4jFSekBaDT,The Best Instruction-Tuning Data are Those That Fit,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,4,51,1959,0,0,,,,,,
75LMvs1CjG,The Complexity of Symmetric Equilibria in Min-Max Optimization and Team Zero-Sum Games,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,4,86,1641,0,0,,,,,,
5JcDVsV8pf,The Computational Advantage of Depth in Learning High-Dimensional Hierarchical Targets,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,4,86,1115,0,0,,,,,,
DrUR87D4Hj,The Fragile Truth of Saliency: Improving LLM Input Attribution via Attention Bias Optimization,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,1,94,1377,0,0,,,,,,
5X6PL4906S,The Generative Leap: Tight Sample Complexity for Efficiently Learning Gaussian Multi-Index Models,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,3,97,718,0,0,,,,,,
EEZLBhyer1,The Graphon Limit Hypothesis: Understanding Neural Network Pruning via Infinite Width Analysis,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,3,94,1492,0,0,,,,,,
ccPts3Df2q,The Hawthorne Effect in Reasoning Models: Evaluating and Steering Test Awareness,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,2,1,80,1129,0,0,,,,,,
3UaItHVjyE,The Implicit Bias of Structured State Space  Models Can Be Poisoned With Clean Labels,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,4,85,1366,0,0,,,,,,
ZYXTLo7kCi,The Non-Linear Representation Dilemma: Is Causal Abstraction Enough for Mechanistic Interpretability?,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,5,101,1866,0,0,,,,,,
E7knuYAvpt,The Power of Iterative Filtering for Supervised Learning with (Heavy) Contamination,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,4,83,1441,0,0,,,,,,
s4LnWgjacg,The Primacy of Magnitude in Low-Rank Adaptation,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,1,47,1353,0,0,,,,,,
XsBzmJzJ2l,The Structure of Relation Decoding Linear Operators in Large Language Models,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,4,76,1139,0,0,,,,,,
gJclyLFSdU,The World Is Bigger: A Computationally-Embedded Perspective on the Big World Hypothesis,reinforcement_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,5,87,1557,0,0,,,,,,
0Az25lvdT2,Theory-Driven Label-Specific Representation for Incomplete Multi-View Multi-Label Learning,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,1,90,1288,0,1,1334,13,121,0,1,pdf2md/markdown_output/0Az25lvdT2__Theory-Driven Label-Specific Representation for Incomplete Multi-View Multi-Label Learning/0Az25lvdT2__Theory-Driven Label-Specific Representation for Incomplete Multi-View Multi-Label Learning.md
DpOSndSOZz,Think or Not? Exploring Thinking Efficiency in Large Reasoning Models via an Information-Theoretic Lens,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,1,103,1345,0,0,,,,,,
tq9lyV9Cml,Thought Communication in Multiagent Collaboration,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,4,49,1684,0,0,,,,,,
WcUo7Z2Jnh,Thoughts Are All Over the Place: On the Underthinking of Long Reasoning Models,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,14,3,78,1429,1,0,,,,,,
wAq0ZLxrGq,Tight Generalization Bounds for Large-Margin Halfspaces,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,2,4,55,246,0,0,,,,,,
akhhwQh6UV,TimeWak: Temporal Chained-Hashing Watermark for Time Series Data,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,3,64,1542,0,0,,,,,,
iEgaS6wbLa,To Distill or Decide? Understanding the Algorithmic Trade-off in Partially Observable RL,reinforcement_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,5,88,1409,0,0,,,,,,
YexxvBGwQM,To Think or Not To Think: A Study of Thinking in Rule-Based Visual Reinforcement Fine-Tuning,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,3,92,2381,0,0,,,,,,
gNiT81iag0,TokenSwap: A Lightweight Method to Disrupt Memorized Sequences in LLMs,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,5,70,1352,1,0,,,,,,
MDWJlTWZHH,Toward Relative Positional Encoding in Spiking Transformers,neuroscience_and_cognitive_science,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,3,59,1993,1,0,,,,,,
yf8O4xEB4T,Towards a Golden Classifier-Free Guidance Path via Foresight Fixed Point Iterations,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,3,83,1176,0,0,,,,,,
4WQ5Qgpl2F,Towards a Pairwise Ranking Model with Orderliness and Monotonicity for Label Enhancement,general_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,3,88,1379,0,0,,,,,,
TyW1V1KukG,Towards Building Model/Prompt-Transferable Attackers against Large Vision-Language Models,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,9,1,89,1350,0,0,,,,,,
m5wrqqcWbN,Towards Comprehensive Scene Understanding: Integrating First and Third-Person Views for LVLMs,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,4,93,1530,1,0,,,,,,
pOJBw1YQgL,Towards Dynamic 3D Reconstruction of Hand-Instrument Interaction in Ophthalmic Surgery,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,10,4,86,1559,0,0,,,,,,
